Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Avg_Mileage_Per_Year,New_Column
1231,Mahindra XUV500 W4,Bangalore,2014,65213,First,16.0,2179.0,107.35215130674001,7.0,9.45,1,0,0,0,1,10,1.6,32.3798411122145
1232,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,170000,First,24.4,1120.0,107.35215130674001,5.0,4.0,1,0,0,0,1,8,3.05,84.32539682539682
1233,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Kochi,2017,36884,First,13.0,2143.0,107.35215130674001,5.0,32.25,1,0,0,1,0,7,1.8571428571428572,18.286564204263758
1234,Hyundai i10 Sportz,Pune,2009,62500,First,20.36,1197.0,78.9,5.0,2.1,0,0,1,0,1,15,1.3573333333333333,31.110004977600795
1235,Toyota Corolla Altis VL AT,Mumbai,2015,68000,Second,14.28,1798.0,138.03,5.0,9.75,0,0,1,1,0,9,1.5866666666666667,33.7468982630273
1236,Toyota Corolla 1.8 J,Kolkata,2014,40748,First,14.53,1798.0,107.35215130674001,5.0,6.3,0,0,1,0,1,10,1.4529999999999998,20.23237338629593
1237,Audi Q3 2.0 TDI Quattro,Hyderabad,2013,60000,First,17.32,1968.0,107.35215130674001,5.0,21.0,1,0,0,1,0,11,1.5745454545454545,29.806259314456035
1238,Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400,First,21.9,1396.0,88.8,5.0,4.65,1,0,0,0,1,10,2.19,6.156901688182721
1239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mumbai,2013,87000,Second,19.27,2143.0,167.62,5.0,17.0,1,0,0,1,0,11,1.7518181818181817,43.21907600596125
1240,Maruti Ritz VDi,Pune,2013,20248,First,21.1,1248.0,73.9,5.0,4.35,1,0,0,0,1,11,1.9181818181818182,10.058618976651763
1241,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,52383,First,19.67,1582.0,126.2,5.0,14.82,1,0,0,0,1,7,2.81,25.970748636588993
1242,Jaguar XE 2.0L Diesel Prestige,Delhi,2018,1000,First,13.6,1999.0,107.35215130674001,5.0,40.0,1,0,0,1,0,6,2.2666666666666666,0.49554013875123887
1243,Mahindra Xylo D4,Chennai,2016,85000,First,14.95,2489.0,93.7,7.0,6.15,1,0,0,0,1,8,1.86875,42.16269841269841
1244,Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2014,47000,First,12.99,2494.0,100.6,7.0,11.25,1,0,0,0,1,10,1.299,23.33664349553128
1245,Toyota Camry 2.5 Hybrid,Pune,2018,17585,First,19.16,2494.0,157.7,5.0,32.0,0,0,1,1,0,6,3.1933333333333334,8.714073339940535
1246,Audi Q5 3.0 TDI Quattro,Coimbatore,2018,32496,First,13.22,2967.0,241.4,5.0,45.62,1,0,0,1,0,6,2.2033333333333336,16.10307234886026
1247,Maruti Swift VDI,Kochi,2017,34613,First,28.4,1248.0,107.35215130674001,5.0,6.24,1,0,0,0,1,7,4.057142857142857,17.160634605850273
1248,Maruti Ertiga VDI Limited Edition,Chennai,2015,153000,First,20.77,1248.0,88.76,7.0,4.8,1,0,0,0,1,9,2.307777777777778,75.93052109181141
1249,Maruti Swift VXi BSIV,Chennai,2014,54000,Second,16.1,1197.0,107.35215130674001,5.0,4.5,0,0,1,0,1,10,1.61,26.812313803376366
1250,Hyundai i10 Sportz,Kochi,2015,16900,First,20.36,1197.0,78.9,5.0,3.87,0,0,1,0,1,9,2.2622222222222224,8.387096774193548
1251,Hyundai i10 Sportz,Delhi,2013,62334,First,20.36,1197.0,78.9,5.0,2.75,0,0,1,0,1,11,1.8509090909090908,30.965722801788374
1252,Maruti Baleno Sigma 1.2,Kochi,2018,23714,First,21.4,1197.0,83.1,5.0,6.57,0,0,1,0,1,6,3.5666666666666664,11.751238850346878
1253,Hyundai Accent Executive,Jaipur,2010,52325,First,16.36,1495.0,93.7,5.0,2.0,0,0,1,0,1,14,1.1685714285714286,26.03233830845771
1254,Honda Brio S MT,Ahmedabad,2012,50000,First,19.4,1198.0,86.8,5.0,3.65,0,0,1,0,1,12,1.6166666666666665,24.85089463220676
1255,Maruti Swift ZDi,Hyderabad,2016,55746,First,22.9,1248.0,107.35215130674001,5.0,6.95,1,0,0,0,1,8,2.8625,27.651785714285715
1256,Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000,First,20.14,1197.0,81.86,5.0,5.5,0,0,1,0,1,10,2.0140000000000002,26.812313803376366
1257,Mahindra XUV500 W8 2WD,Kolkata,2013,43000,First,16.0,2179.0,107.35215130674001,7.0,7.0,1,0,0,0,1,11,1.4545454545454546,21.361152508693493
1258,Mercedes-Benz E-Class E250 CDI Avantgrade,Delhi,2014,40000,First,13.0,2143.0,201.1,5.0,24.0,1,0,0,1,0,10,1.3,19.860973187686195
1259,Land Rover Freelander 2 TD4 S,Bangalore,2010,125000,Second,0.0,2179.0,107.35215130674001,5.0,11.0,1,0,0,1,0,14,0.0,62.18905472636816
1260,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Bangalore,2016,51944,First,19.27,2143.0,107.35215130674001,5.0,32.5,1,0,0,1,0,8,2.40875,25.765873015873016
1261,Hyundai i20 Asta 1.4 CRDi,Kochi,2015,46950,First,21.27,1396.0,88.76,5.0,6.45,1,0,0,0,1,9,2.3633333333333333,23.300248138957816
1262,Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2015,23000,First,19.3,1968.0,107.35215130674001,5.0,15.75,1,0,0,1,0,9,2.1444444444444444,11.41439205955335
1263,Honda City 1.5 S MT,Mumbai,2014,54546,First,17.0,1497.0,107.35215130674001,5.0,5.5,0,0,1,0,1,10,1.7,27.083416087388283
1264,Toyota Fortuner 4x2 AT,Kochi,2015,51535,First,12.55,2982.0,168.5,7.0,19.03,1,0,0,1,0,9,1.3944444444444446,25.575682382133994
1265,Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000,First,17.32,1968.0,107.35215130674001,5.0,15.25,1,0,0,1,0,11,1.5745454545454545,22.35469448584203
1266,Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,First,20.92,998.0,67.1,5.0,2.4,0,0,1,0,1,12,1.7433333333333334,22.864811133200796
1267,Tata Indigo eCS LX BSIV,Chennai,2011,124000,First,23.03,1396.0,107.35215130674001,5.0,2.3,1,0,0,0,1,13,1.7715384615384617,61.660865241173546
1268,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kochi,2014,77395,First,17.11,1968.0,174.33,5.0,14.35,1,0,0,1,0,10,1.7109999999999999,38.42850049652433
1270,Honda City i-VTEC CVT VX,Kochi,2018,22974,First,18.0,1497.0,117.3,5.0,11.97,0,0,1,1,0,6,3.0,11.384539147670962
1272,Toyota Fortuner 2.8 2WD MT,Ahmedabad,2015,65012,First,14.24,2755.0,174.5,7.0,18.9,1,0,0,0,1,9,1.5822222222222222,32.26401985111662
1273,Hyundai Grand i10 Sportz,Ahmedabad,2017,17125,First,18.9,1197.0,107.35215130674001,5.0,5.4,0,0,1,0,1,7,2.6999999999999997,8.490332176499752
1274,Maruti Eeco 7 Seater Standard,Hyderabad,2015,90413,First,15.1,1196.0,107.35215130674001,7.0,2.95,0,0,1,0,1,9,1.6777777777777778,44.86997518610422
1275,Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,37000,First,16.47,1198.0,73.9,5.0,5.1,0,0,1,0,1,11,1.497272727272727,18.38052657724789
1276,Maruti Wagon R LXI Minor,Jaipur,2006,65000,First,18.9,1061.0,107.35215130674001,5.0,1.5,0,0,1,0,1,18,1.0499999999999998,32.40279162512463
1277,Honda City 1.5 V MT,Bangalore,2011,66000,First,17.0,1497.0,107.35215130674001,5.0,4.9,0,0,1,0,1,13,1.3076923076923077,32.819492789656884
1278,Honda Civic 2010-2013 1.8 S MT,Mumbai,2010,86000,First,14.8,1799.0,130.2,5.0,2.9,0,0,1,0,1,14,1.0571428571428572,42.78606965174129
1279,Honda City 1.5 EXI,Pune,2005,98437,First,13.0,1493.0,107.35215130674001,5.0,1.15,0,0,1,0,1,19,0.6842105263157895,49.09576059850374
1280,Hyundai i20 1.2 Magna,Kolkata,2010,18000,First,18.5,1197.0,107.35215130674001,5.0,2.3,0,0,1,0,1,14,1.3214285714285714,8.955223880597014
1281,Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070,First,24.0,1120.0,107.35215130674001,5.0,5.99,1,0,0,0,1,6,4.0,17.378592666005947
1282,Volkswagen Vento Petrol Highline AT,Pune,2011,42000,Third,14.4,1598.0,103.6,5.0,3.4,0,0,1,1,0,13,1.1076923076923078,20.8851317752362
1283,Hyundai i10 Sportz 1.2,Kolkata,2009,40000,First,20.36,1197.0,78.9,5.0,1.7,0,0,1,0,1,15,1.3573333333333333,19.91040318566451
1284,Hyundai i20 Asta,Kolkata,2009,43000,First,17.0,1197.0,107.35215130674001,5.0,1.99,0,0,1,0,1,15,1.1333333333333333,21.40368342458935
1285,Chevrolet Beat LS,Pune,2012,65000,First,18.6,1199.0,79.4,5.0,2.5,0,0,1,0,1,12,1.55,32.306163021868784
1286,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2013,74000,First,22.07,1199.0,73.9,5.0,4.85,1,0,0,0,1,11,2.0063636363636363,36.76105315449578
1287,Ford Figo Petrol LXI,Hyderabad,2010,51192,First,15.6,1196.0,107.35215130674001,5.0,2.65,0,0,1,0,1,14,1.1142857142857143,25.46865671641791
1288,Audi TT 2.0 TFSI,Kochi,2014,14262,First,9.9,1984.0,207.8,2.0,27.35,0,0,1,1,0,10,0.99,7.0814299900695135
1289,Honda City i DTEC VX,Jaipur,2015,66339,Second,25.1,1498.0,98.6,5.0,6.9,1,0,0,0,1,9,2.788888888888889,32.92258064516129
1290,Ford Figo Diesel Titanium,Hyderabad,2013,90200,First,20.0,1399.0,68.05,5.0,3.5,1,0,0,0,1,11,1.8181818181818181,44.80874316939891
1291,Toyota Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854,First,12.99,2494.0,100.6,7.0,12.5,1,0,0,0,1,9,1.4433333333333334,28.71166253101737
1292,Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000,First,19.12,1373.0,91.1,5.0,9.2,0,0,1,1,0,7,2.7314285714285718,15.865146256817056
1293,Hyundai Grand i10 AT Asta,Mumbai,2015,29631,First,18.9,1197.0,107.35215130674001,5.0,4.9,0,0,1,1,0,9,2.0999999999999996,14.705210918114144
1294,Honda City 1.3 DX,Delhi,2009,55005,First,12.8,1631.552572706935,107.35215130674001,5.0,3.2,0,0,1,0,1,15,0.8533333333333334,27.379293180686908
1295,Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,First,18.88,999.0,123.24,5.0,5.55,0,0,1,0,1,10,1.888,26.898212512413107
1296,Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,First,14.7,1798.0,177.6,5.0,13.5,0,0,1,1,0,10,1.47,24.826216484607745
1297,Fiat Linea Emotion (Diesel),Kolkata,2010,145000,First,20.4,1248.0,91.7,5.0,2.6,1,0,0,0,1,14,1.457142857142857,72.13930348258707
1298,Maruti Swift Lxi BSIII,Jaipur,2015,78000,First,16.1,1298.0,88.2,5.0,4.5,0,0,1,0,1,9,1.788888888888889,38.70967741935484
1299,Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,Second,11.8,2993.0,107.35215130674001,7.0,34.0,1,0,0,1,0,11,1.0727272727272728,32.290114257327375
1300,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,First,12.8,2494.0,107.35215130674001,7.0,12.0,1,0,0,0,1,12,1.0666666666666667,59.642147117296226
1301,Maruti Swift LDI,Mumbai,2015,14000,First,28.4,1248.0,107.35215130674001,5.0,5.25,1,0,0,0,1,9,3.1555555555555554,6.947890818858561
1302,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,First,17.68,1968.0,174.33,5.0,21.56,1,0,0,1,0,10,1.768,28.528301886792452
1303,BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,First,22.48,1995.0,107.35215130674001,5.0,24.68,1,0,0,1,0,12,1.8733333333333333,22.092445328031808
1304,Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,First,18.5,1197.0,82.9,5.0,3.67,0,0,1,0,1,11,1.6818181818181819,31.682563338301044
1305,BMW X1 M Sport sDrive 20d,Mumbai,2016,31000,First,17.05,1995.0,107.35215130674001,5.0,29.5,1,0,0,1,0,8,2.13125,15.376984126984127
1306,Toyota Etios G,Delhi,2012,60000,First,17.6,1496.0,88.73,5.0,3.1,0,0,1,0,1,12,1.4666666666666668,29.821073558648113
1307,Tata Indigo LX,Ahmedabad,2015,78008,First,17.0,1405.0,107.35215130674001,5.0,2.9,1,0,0,0,1,9,1.8888888888888888,38.7136476426799
1308,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,Second,0.0,2987.0,107.35215130674001,5.0,43.0,1,0,0,1,0,10,0.0,16.385302879841113
1309,Volkswagen Beetle 2.0,Mumbai,2009,27078,First,10.98,1984.0,114.4,4.0,15.95,0,0,1,1,0,15,0.732,13.47834743653559
1310,Volkswagen Polo GT TDI,Hyderabad,2011,57275,First,19.7,1598.0,103.6,5.0,4.5,1,0,0,0,1,13,1.5153846153846153,28.4808552958727
1311,Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,First,24.0,1120.0,107.35215130674001,5.0,3.49,1,0,0,0,1,10,2.4,22.34359483614697
1312,Maruti Swift VDI BSIV,Delhi,2014,57319,First,25.2,1248.0,107.35215130674001,5.0,4.25,1,0,0,0,1,10,2.52,28.460278053624627
1313,Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,Second,24.0,1396.0,88.76,5.0,1.9,1,0,0,0,1,16,1.5,60.30727091633466
1314,BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,First,16.73,1995.0,107.35215130674001,5.0,16.57,1,0,0,1,0,13,1.286923076923077,44.25658876181004
1315,Honda City 1.5 S MT,Bangalore,2012,72000,First,17.0,1497.0,107.35215130674001,5.0,5.75,0,0,1,0,1,12,1.4166666666666667,35.785288270377734
1316,Audi A4 2.0 TDI,Delhi,2013,36000,Second,16.55,1968.0,147.51,5.0,14.0,1,0,0,1,0,11,1.5045454545454546,17.883755588673623
1317,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,Second,19.5,1248.0,107.35215130674001,5.0,2.5,1,0,0,0,1,11,1.7727272727272727,42.72230501738699
1318,Honda City 1.3 EXI,Ahmedabad,2002,85000,First,13.0,1343.0,107.35215130674001,5.0,1.2,0,0,1,0,1,22,0.5909090909090909,42.45754245754246
1320,BMW 3 Series 320d Luxury Line,Kochi,2013,37613,First,22.69,1995.0,107.35215130674001,5.0,13.95,1,0,0,1,0,11,2.062727272727273,18.685047193243914
1321,Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,First,16.6,1388.0,107.35215130674001,5.0,1.6,0,0,1,0,1,17,0.9764705882352942,49.82561036372696
1322,Tata Nano XTA,Coimbatore,2016,5240,First,21.9,624.0,37.48,4.0,3.6,0,0,1,1,0,8,2.7375,2.5992063492063493
1324,Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,First,20.89,1197.0,81.8,5.0,6.06,0,0,1,0,1,5,4.178,8.351659237246162
1325,Maruti Swift Dzire ZXi,Coimbatore,2013,59254,Second,17.5,1298.0,85.8,5.0,5.29,0,0,1,0,1,11,1.5909090909090908,29.43566815697963
1326,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,First,22.7,1498.0,89.84,5.0,5.75,1,0,0,0,1,10,2.27,29.791459781529294
1327,Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,First,16.1,1631.552572706935,107.35215130674001,5.0,5.8,0,0,1,0,1,9,1.788888888888889,24.96029776674938
1328,Maruti Swift Dzire VXI,Coimbatore,2014,47674,First,19.1,1197.0,85.8,5.0,5.72,0,0,1,0,1,10,1.9100000000000001,23.671300893743794
1329,Hyundai i10 Sportz AT,Kochi,2014,61517,First,16.95,1197.0,78.9,5.0,4.39,0,0,1,1,0,10,1.6949999999999998,30.544687189672295
1330,Mahindra XUV500 W6 2WD,Coimbatore,2016,62946,First,15.1,2179.0,107.35215130674001,7.0,11.05,1,0,0,0,1,8,1.8875,31.223214285714285
1331,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,66823,Second,22.54,1396.0,88.73,5.0,4.83,1,0,0,0,1,9,2.5044444444444443,33.162779156327545
1333,Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,Second,21.27,1396.0,88.76,5.0,4.5,1,0,0,0,1,12,1.7725,53.18091451292246
1334,BMW 7 Series 730Ld,Mumbai,2011,55000,Second,16.46,2993.0,107.35215130674001,5.0,19.5,1,0,0,1,0,13,1.2661538461538462,27.349577324714073
1335,Skoda Rapid 1.6 MPI AT Style Plus,Mumbai,2017,24000,First,14.3,1598.0,103.52,5.0,8.75,0,0,1,1,0,7,2.042857142857143,11.898859692612792
1336,Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,First,14.75,2967.0,107.35215130674001,7.0,67.0,1,0,0,1,0,8,1.84375,9.921626984126984
1337,Honda City i VTEC VX,Kochi,2016,54317,First,17.4,1497.0,117.3,5.0,8.4,0,0,1,0,1,8,2.175,26.942956349206348
1338,Hyundai Xcent 1.2 Kappa SX,Mumbai,2016,10200,First,19.1,1197.0,107.35215130674001,5.0,4.99,0,0,1,0,1,8,2.3875,5.059523809523809
1339,Honda City i DTec E,Coimbatore,2016,24337,First,26.0,1498.0,98.6,5.0,8.18,1,0,0,0,1,8,3.25,12.071924603174603
1340,Honda Brio S Option MT,Pune,2012,79000,First,18.4,1198.0,86.8,5.0,2.9,0,0,1,0,1,12,1.5333333333333332,39.26441351888668
1341,Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,First,28.09,1248.0,88.5,5.0,7.1,1,0,0,0,1,9,3.121111111111111,20.09925558312655
1342,Maruti Swift Dzire VDI Optional,Pune,2016,23000,First,26.59,1248.0,107.35215130674001,5.0,7.05,1,0,0,0,1,8,3.32375,11.408730158730158
1343,Honda CR-V 2.4L 4WD AT,Pune,2015,63050,First,11.1,2354.0,158.8,5.0,17.5,0,0,1,1,0,9,1.2333333333333334,31.29032258064516
1344,Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,Second,14.53,1794.0,138.1,5.0,3.41,0,0,1,1,0,16,0.908125,38.844621513944226
1346,Honda City 1.5 V MT,Coimbatore,2012,66245,First,17.0,1497.0,107.35215130674001,5.0,5.68,0,0,1,0,1,12,1.4166666666666667,32.92495029821074
1347,Mahindra Scorpio LX BS IV,Bangalore,2007,74112,First,12.05,2179.0,107.35215130674001,9.0,4.1,1,0,0,0,1,17,0.7088235294117647,36.926756352765324
1348,Skoda Laura 1.8 TSI Ambiente,Delhi,2011,87670,First,13.4,1798.0,157.8,5.0,4.0,0,0,1,0,1,13,1.0307692307692309,43.595226255594234
1349,BMW 3 Series 320d Sport Line,Hyderabad,2015,10000,First,18.88,1995.0,107.35215130674001,5.0,30.0,1,0,0,1,0,9,2.0977777777777775,4.962779156327543
1350,Maruti SX4 Zxi BSIII,Chennai,2007,62493,First,15.0,1586.0,104.68,5.0,1.8,0,0,1,0,1,17,0.8823529411764706,31.137518684603886
1351,Maruti Ciaz VXi Plus,Kochi,2015,44620,First,20.73,1373.0,91.1,5.0,6.93,0,0,1,0,1,9,2.3033333333333332,22.143920595533498
1352,Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,First,10.2,4367.0,107.35215130674001,7.0,70.0,1,0,0,1,0,12,0.85,33.07057654075547
1353,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,First,12.99,2494.0,107.35215130674001,7.0,7.9,1,0,0,0,1,11,1.180909090909091,29.806259314456035
1354,Hyundai Santro Xing GL,Kochi,2011,20842,First,0.0,1086.0,107.35215130674001,5.0,2.78,0,0,1,0,1,13,0.0,10.36399801093983
1355,Hyundai Santa Fe 4WD AT,Chennai,2014,110000,First,13.01,2199.0,194.3,7.0,14.4,1,0,0,1,0,10,1.301,54.61767626613704
1356,Mercedes-Benz New C-Class C250 Avantgarde,Mumbai,2011,45000,Second,11.74,1796.0,107.35215130674001,5.0,13.5,0,0,1,1,0,13,0.9030769230769231,22.376926902038786
1358,Maruti Alto LXi,Coimbatore,2012,49008,First,19.7,796.0,46.3,5.0,2.88,0,0,1,0,1,12,1.6416666666666666,24.357852882703778
1359,Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,First,24.7,796.0,47.3,5.0,2.15,0,0,1,0,1,8,3.0875,15.376984126984127
1360,Nissan Sunny 2011-2014 XV,Pune,2013,8000,First,16.95,1498.0,97.7,5.0,3.75,0,0,1,0,1,11,1.5409090909090908,3.974167908594138
1361,Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,First,24.7,796.0,47.3,5.0,3.6,0,0,1,0,1,5,4.9399999999999995,0.08469539375928678
1362,Maruti Alto K10 VXI,Kolkata,2018,2100,First,24.07,998.0,67.1,5.0,3.6,0,0,1,0,1,6,4.011666666666667,1.0406342913776017
1363,Hyundai Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,First,18.9,1197.0,81.86,5.0,7.55,0,0,1,1,0,6,3.15,10.241328047571853
1364,Honda Mobilio S i DTEC,Kolkata,2015,50000,First,24.2,1498.0,98.6,7.0,4.7,1,0,0,0,1,9,2.6888888888888887,24.81389578163772
1365,Tata Manza Aqua Quadrajet,Jaipur,2010,100030,Second,18.8,1248.0,107.35215130674001,5.0,1.6,1,0,0,0,1,14,1.342857142857143,49.766169154228855
1366,Chevrolet Optra Magnum 2.0 LT,Pune,2011,75372,First,16.52,1991.0,123.7,5.0,3.34,1,0,0,0,1,13,1.2707692307692307,37.47986076578817
1367,Honda City i VTEC CVT VX,Kochi,2016,60475,First,18.0,1497.0,117.3,5.0,9.1,0,0,1,1,0,8,2.25,29.997519841269842
1368,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,First,18.9,1197.0,81.86,5.0,6.17,0,0,1,0,1,5,3.78,9.13967310549777
1369,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,First,22.0,1582.0,126.2,5.0,2.5,1,0,0,0,1,16,1.375,48.09661354581673
1370,Nissan Micra XL,Kolkata,2016,31001,First,18.44,1198.0,107.35215130674001,5.0,3.0,0,0,1,0,1,8,2.305,15.377480158730158
1371,Hyundai Verna 1.6 SX,Jaipur,2012,65900,First,22.32,1582.0,126.32,5.0,5.75,1,0,0,0,1,12,1.86,32.75347912524851
1372,Hyundai Creta 1.6 VTVT E Plus,Bangalore,2017,26246,First,15.29,1591.0,121.3,5.0,10.75,0,0,1,0,1,7,2.184285714285714,13.012394645513139
1373,Maruti Wagon R VXI BS IV,Jaipur,2013,62700,Second,20.51,998.0,67.04,5.0,2.85,0,0,1,0,1,11,1.8645454545454547,31.147540983606557
1374,Honda Accord 2.4 Elegance A/T,Chennai,2008,90000,First,10.2,2354.0,107.35215130674001,5.0,6.5,0,0,1,1,0,16,0.6375,44.820717131474105
1375,Honda City 1.5 S AT,Bangalore,2016,36000,First,16.8,1497.0,107.35215130674001,5.0,9.45,0,0,1,1,0,8,2.1,17.857142857142858
1376,Maruti Baleno Alpha 1.3,Delhi,2016,46000,First,27.39,1248.0,107.35215130674001,5.0,6.75,1,0,0,0,1,8,3.42375,22.817460317460316
1377,Honda City i DTec V,Coimbatore,2017,73003,First,26.0,1498.0,98.6,5.0,7.75,1,0,0,0,1,7,3.7142857142857144,36.19385225582548
1378,Hyundai i20 Era 1.4 CRDi,Kochi,2014,46566,First,22.54,1396.0,88.76,5.0,4.4,1,0,0,0,1,10,2.254,23.121151936444885
1379,Mercedes-Benz E-Class 2015-2017 E350 Edition E,Jaipur,2015,41493,First,13.0,2987.0,107.35215130674001,5.0,42.0,1,0,0,1,0,9,1.4444444444444444,20.592059553349877
1380,Nissan Terrano XV 110 PS,Kochi,2014,103788,First,19.01,1461.0,108.5,5.0,5.67,1,0,0,0,1,10,1.9010000000000002,51.53326713008938
1381,Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,First,19.6,1461.0,108.45,5.0,11.5,1,0,0,1,0,8,2.45,22.321428571428573
1382,Maruti Wagon R LXI Minor,Pune,2009,120000,First,18.9,998.0,67.1,5.0,1.69,0,0,1,0,1,15,1.26,59.73120955699353
1383,Hyundai Getz 1.5 CRDi GVS,Jaipur,2009,97359,Second,17.1,1493.0,107.35215130674001,5.0,1.8,1,0,0,0,1,15,1.1400000000000001,48.461423593827774
1384,Maruti Ritz LXi,Mumbai,2016,62000,First,18.5,1197.0,85.8,5.0,3.2,0,0,1,0,1,8,2.3125,30.753968253968253
1385,Honda City 1.5 GXI,Pune,2004,115000,Second,0.0,1631.552572706935,107.35215130674001,5.0,1.5,0,0,1,0,1,20,0.0,57.38522954091816
1386,BMW 5 Series 520d Sport Line,Kochi,2019,18373,First,22.48,1995.0,187.74,5.0,45.86,1,0,0,1,0,5,4.496,9.100049529470034
1387,Volkswagen Polo 1.2 MPI Highline,Hyderabad,2016,60453,First,16.47,1198.0,107.35215130674001,5.0,5.1,0,0,1,0,1,8,2.05875,29.986607142857142
1389,Ford Figo Petrol ZXI,Mumbai,2010,69009,Second,15.6,1196.0,107.35215130674001,5.0,2.4,0,0,1,0,1,14,1.1142857142857143,34.332835820895525
1390,BMW 3 Series 320d Luxury Line,Hyderabad,2013,30000,First,18.88,1995.0,107.35215130674001,5.0,22.0,1,0,0,1,0,11,1.7163636363636363,14.903129657228018
1391,Hyundai Verna 1.6 SX CRDi (O),Delhi,2012,70707,First,22.32,1582.0,126.32,5.0,4.28,1,0,0,0,1,12,1.86,35.14264413518887
1392,Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,First,20.45,1461.0,83.8,5.0,5.67,1,0,0,0,1,9,2.272222222222222,32.09776674937965
1393,Hyundai Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,First,18.9,1197.0,81.86,5.0,6.2,0,0,1,1,0,6,3.15,1.4866204162537167
1394,BMW X1 sDrive20d,Bangalore,2013,49000,Second,17.05,1995.0,107.35215130674001,5.0,14.49,1,0,0,1,0,11,1.55,24.341778440139095
1395,Maruti Ritz VDi,Pune,2010,71000,First,21.1,1248.0,73.9,5.0,3.0,1,0,0,0,1,14,1.5071428571428573,35.32338308457712
1396,Hyundai i10 Era 1.1 iTech SE,Jaipur,2010,52000,Second,19.81,1086.0,68.05,5.0,2.25,0,0,1,0,1,14,1.4149999999999998,25.870646766169155
1397,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Kochi,2016,35659,First,15.97,2993.0,107.35215130674001,7.0,43.78,1,0,0,1,0,8,1.99625,17.68799603174603
1398,Honda City V MT Exclusive,Kochi,2019,5377,First,16.8,1497.0,116.3,5.0,11.45,0,0,1,0,1,5,3.3600000000000003,2.6631996037642396
1399,Mahindra Ssangyong Rexton RX7,Delhi,2014,65000,First,11.18,2696.0,107.35215130674001,7.0,10.5,1,0,0,1,0,10,1.1179999999999999,32.27408142999007
1400,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2015,92708,First,22.7,1498.0,89.84,5.0,7.48,1,0,0,0,1,9,2.522222222222222,46.00893300248139
1401,Maruti Alto LXi,Coimbatore,2010,48105,First,19.7,796.0,46.3,5.0,3.1,0,0,1,0,1,14,1.407142857142857,23.932835820895523
